7.5	2.5	0.0369148
8	2.5	0.0273407
8.5	2.5	0.019302
9	2.5	0.0123279
9.5	2.5	0.00601449
10	2.5	0
-10	3	0
-9.5	3	0.00568696
-9	3	0.0117876
-8.5	3	0.0186712
-8	3	0.0267418
-7.5	3	0.0364574
-7	3	0.0483509
-6.5	3	0.0630532
-6	3	0.0813141
-5.5	3	0.104016
-5	3	0.132161
-4.5	3	0.166803
-4	3	0.208846
-3.5	3	0.258632
-3	3	0.315169
-2.5	3	0.375085
-2	3	0.431966
-1.5	3	0.478193
-1	3	0.510891
-0.5	3	0.530097
0	3	0.53656
0.5	3	0.530629
1	3	0.511952
1.5	3	0.479781
2	3	0.434074
2.5	3	0.377703
3	3	0.318272
3.5	3	0.262173
4	3	0.212758
4.5	3	0.171
5	3	0.136547
5.5	3	0.108481
6	3	0.0857457
6.5	3	0.0673348
7	3	0.0523653
7.5	3	0.0400874
8	3	0.0298718
8.5	3	0.0211868
9	3	0.0135759
9.5	3	0.00663639
10	3	0
-10	3.5	0
-9.5	3.5	0.00597744
-9	3.5	0.0123659
-8.5	3.5	0.0195227
-8	3.5	0.0278311
-7.5	3.5	0.0377121
-7	3.5	0.0496368
-6.5	3.5	0.0641343
-6	3.5	0.0817936
-5.5	3.5	0.10325
-5	3.5	0.129142
-4.5	3.5	0.160015
-4	3.5	0.196142
-3.5	3.5	0.237223
-3	3.5	0.28198
-2.5	3.5	0.327777
-2	3.5	0.370681
-1.5	3.5	0.406555
-1	3.5	0.432961
-0.5	3.5	0.449009
0	3.5	0.45456
0.5	3.5	0.449631
1	3.5	0.434199
1.5	3.5	0.408398
2	3.5	0.37311
2.5	3.5	0.330764
3	3.5	0.285485
3.5	3.5	0.241187
4	3.5	0.200488
4.5	3.5	0.164651
5	3.5	0.133963
5.5	3.5	0.108142
6	3.5	0.0866366
6.5	3.5	0.0688043
7	3.5	0.0540087
7.5	3.5	0.041661
8	3.5	0.0312331
8.5	3.5	0.0222552
9	3.5	0.0143076
9.5	3.5	0.007008
10	3.5	0
-10	4	0
-9.5	4	0.00605834
-9	4	0.0125103
-8.5	4	0.0196883
-8	4	0.0279415
-7.5	4	0.0376421
-7	4	0.0491891
-6.5	4	0.0630071
-6	4	0.0795364
-5.5	4	0.0992065
-5	4	0.122386
-4.5	4	0.149295
-4	4	0.179867
-3.5	4	0.213574
-3	4	0.249221
-2.5	4	0.284859
-2	4	0.317941
-1.5	4	0.345908
-1	4	0.366912
-0.5	4	0.379938
0	4	0.384548
0.5	4	0.380628
1	4	0.368282
1.5	4	0.34794
2	4	0.320608
2.5	4	0.28812
3	4	0.253024
3.5	4	0.217849
4	4	0.184532
4.5	4	0.154249
5	4	0.127521
5.5	4	0.104402
6	4	0.0846684
6.5	4	0.0679472
7	4	0.0538077
7.5	4	0.0418096
8	4	0.0315291
8.5	4	0.0225683
9	4	0.0145559
9.5	4	0.00714376
10	4	0
-10	4.5	0
-9.5	4.5	0.00595517
-9	4.5	0.0122761
-8.5	4.5	0.0192623
-8	4.5	0.0272217
-7.5	4.5	0.0364728
-7	4.5	0.0473431
-6.5	4.5	0.0601619
-6	4.5	0.0752448
-5.5	4.5	0.092865
-5	4.5	0.113207
-4.5	4.5	0.136299
-4	4.5	0.161921
-3.5	4.5	0.189502
-3	4.5	0.218041
-2.5	4.5	0.246098
-2	4.5	0.271944
-1.5	4.5	0.293863
-1	4.5	0.310489
-0.5	4.5	0.320925
0	4.5	0.324698
0.5	4.5	0.321659
1	4.5	0.311945
1.5	4.5	0.296018
2	4.5	0.274763
2.5	4.5	0.249533
3	4.5	0.222031
3.5	4.5	0.193971
4	4.5	0.166778
4.5	4.5	0.141442
5	4.5	0.118523
5.5	4.5	0.0982315
6	4.5	0.080536
6.5	4.5	0.0652479
7	4.5	0.0520927
7.5	4.5	0.0407547
8	4.5	0.0309052
8.5	4.5	0.0222177
9	4.5	0.0143745
9.5	4.5	0.00706833
10	4.5	0
-10	5	0
-9.5	5	0.00569857
-9	5	0.0117286
-8.5	5	0.0183524
-8	5	0.0258347
-7.5	5	0.0344411
-7	5	0.0444336
-6.5	5	0.0560605
-6	5	0.0695402
-5.5	5	0.0850344
-5	5	0.102611
-4.5	5	0.122196
-4	5	0.143514
-3.5	5	0.166038
-3	5	0.188958
-2.5	5	0.211207
-2	5	0.231562
-1.5	5	0.248819
-1	5	0.261968
-0.5	5	0.270288
0	5	0.273359
0.5	5	0.271042
1	5	0.263463
1.5	5	0.251029
2	5	0.234447
2.5	5	0.214714
3	5	0.19302
3.5	5	0.170575
4	5	0.148433
4.5	5	0.127392
5	5	0.10797
5.5	5	0.0904357
6	5	0.0748579
6.5	5	0.0611659
7	5	0.0491967
7.5	5	0.0387319
8	5	0.0295237
8.5	5	0.0213108
9	5	0.0138285
9.5	5	0.00681223
10	5	0
-10	5.5	0
-9.5	5.5	0.00532058
-9	5.5	0.010935
-8.5	5.5	0.0170676
-8	5.5	0.0239408
-7.5	5.5	0.0317714
-7	5.5	0.0407648
-6.5	5.5	0.0511041
-6	5.5	0.0629352
-5.5	5.5	0.0763446
-5	5.5	0.0913313
-4.5	5.5	0.107774
-4	5.5	0.125396
-3.5	5.5	0.143742
-3	5.5	0.162168
-2.5	5.5	0.179875
-2	5.5	0.195977
-1.5	5.5	0.209603
-1	5.5	0.220006
-0.5	5.5	0.226626
0	5.5	0.229122
0.5	5.5	0.227377
1	5.5	0.221495
1.5	5.5	0.211801
2	5.5	0.198842
2.5	5.5	0.183353
3	5.5	0.166189
3.5	5.5	0.148224
4	5.5	0.130246
4.5	5.5	0.112888
5	5.5	0.0965979
5.5	5.5	0.0816454
6	5.5	0.0681479
6.5	5.5	0.0561037
7	5.5	0.0454254
7.5	5.5	0.0359671
8	5.5	0.0275462
8.5	5.5	0.0199579
9	5.5	0.0129859
9.5	5.5	0.00640804
10	5.5	0
-10	6	0
-9.5	6	0.0048516
-9	6	0.00995843
-8.5	6	0.0155083
-8	6	0.0216843
-7.5	6	0.0286603
-7	6	0.0365945
-6.5	6	0.0456194
-6	6	0.055829
-5.5	6	0.0672613
-5	6	0.0798785
-4.5	6	0.0935451
-4	6	0.108008
-3.5	6	0.122888
-3	6	0.137678
-2.5	6	0.151775
-2	6	0.164526
-1.5	6	0.175293
-1	6	0.183519
-0.5	6	0.188778
0	6	0.190805
0.5	6	0.189505
1	6	0.184958
1.5	6	0.177416
2	6	0.167291
2.5	6	0.155127
3	6	0.141548
3.5	6	0.127196
4	6	0.112663
4.5	6	0.0984473
5	6	0.0849207
5.5	6	0.0723309
6	6	0.0608096
6.5	6	0.0503928
7	6	0.0410413
7.5	6	0.0326614
8	6	0.0251209
8.5	6	0.0182624
9	6	0.0119122
9.5	6	0.00588737
10	6	0
-10	6.5	0
-9.5	6.5	0.00431836
-9	6.5	0.00885399
-8.5	6.5	0.0137609
-8	6.5	0.0191869
-7.5	6.5	0.0252692
-7	6.5	0.0321277
-6.5	6.5	0.0398565
-6	6.5	0.0485139
-5.5	6.5	0.0581086
-5	6.5	0.0685863
-4.5	6.5	0.0798156
-4	6.5	0.0915779
-3.5	6.5	0.103563
-3	6.5	0.115377
-2.5	6.5	0.126564
-2	6.5	0.136635
-1.5	6.5	0.145121
-1	6.5	0.151607
-0.5	6.5	0.155772
0	6.5	0.157412
0.5	6.5	0.156453
1	6.5	0.152956
1.5	6.5	0.147111
2	6.5	0.139225
2.5	6.5	0.129699
3	6.5	0.118995
3.5	6.5	0.107585
4	6.5	0.0959199
4.5	6.5	0.0843837
5	6.5	0.0732805
5.5	6.5	0.0628245
6	6.5	0.0531437
6.5	6.5	0.0442909
7	6.5	0.0362565
7.5	6.5	0.0289826
8	6.5	0.0223754
8.5	6.5	0.0163153
9	6.5	0.0106657
9.5	6.5	0.00527872
10	6.5	0
-10	7	0
-9.5	7	0.00374277
-9	7	0.00766642
-8.5	7	0.0118945
-8	7	0.0165442
-7.5	7	0.0217216
-7	7	0.0275162
-6.5	7	0.033994
-6	7	0.041189
-5.5	7	0.0490939
-5	7	0.0576506
-4.5	7	0.0667415
-4	7	0.0761843
-3.5	7	0.085732
-3	7	0.0950803
-2.5	7	0.103884
-2	7	0.111781
-1.5	7	0.118421
-1	7	0.123497
-0.5	7	0.12677
0	7	0.128086
0.5	7	0.127388
1	7	0.124721
1.5	7	0.120224
2	7	0.114126
2.5	7	0.106723
3	7	0.0983522
3.5	7	0.0893677
4	7	0.0801059
4.5	7	0.0708644
5	7	0.0618845
5.5	7	0.0533447
6	7	0.04536
6.5	7	0.037987
7	7	0.0312326
7.5	7	0.0250629
8	7	0.0194124
8.5	7	0.0141919
9	7	0.0092956
9.5	7	0.00460626
10	7	0
-10	7.5	0
-9.5	7.5	0.00314143
-9	7.5	0.00642935
-8.5	7.5	0.00996045
-8	7.5	0.0138253
-7.5	7.5	0.0181042
-7	7.5	0.022863
-6.5	7.5	0.0281468
-6	7.5	0.0339743
-5.5	7.5	0.0403307
-5	7.5	0.0471615
-4.5	7.5	0.0543674
-4	7.5	0.0618019
-3.5	7.5	0.0692725
-3	7.5	0.0765478
-2.5	7.5	0.0833695
-2	7.5	0.0894697
-1.5	7.5	0.0945909
-1	7.5	0.0985072
-0.5	7.5	0.101042
0	7.5	0.10208
0.5	7.5	0.10158
1	7.5	0.099573
1.5	7.5	0.0961615
2	7.5	0.0915118
2.5	7.5	0.0858398
3	7.5	0.0793938
3.5	7.5	0.0724332
4	7.5	0.0652094
4.5	7.5	0.0579479
5	7.5	0.0508366
5.5	7.5	0.0440189
6	7.5	0.0375918
6.5	7.5	0.0316087
7	7.5	0.0260842
7.5	7.5	0.0209996
8	7.5	0.0163102
8.5	7.5	0.0119505
9	7.5	0.00784042
9.5	7.5	0.00388924
10	7.5	0
-10	8	0
-9.5	8	0.00252572
-9	8	0.00516562
-8.5	8	0.00799276
-8	8	0.0110749
-7.5	8	0.0144711
-7	8	0.0182283
-6.5	8	0.0223768
-6	8	0.0269258
-5.5	8	0.0318586
-5	8	0.0371288
-4.5	8	0.0426571
-4	8	0.0483303
-3.5	8	0.0540033
-3	8	0.0595046
-2.5	8	0.0646452
-2	8	0.0692309
-1.5	8	0.0730758
-1	8	0.076017
-0.5	8	0.0779267
0	8	0.0787223
0.5	8	0.0783724
1	8	0.076899
1.5	8	0.0743752
2	8	0.07092
2.5	8	0.0666879
3	8	0.061857
3.5	8	0.0566149
4	8	0.0511449
4.5	8	0.0456136
5	8	0.0401624
5.5	8	0.0349021
6	8	0.0299101
6.5	8	0.0252322
7	8	0.0208846
7.5	8	0.0168584
8	8	0.0131234
8.5	8	0.0096332
9	8	0.00632868
9.5	8	0.00314205
10	8	0
-10	8.5	0
-9.5	8.5	0.00190232
-9	8.5	0.00388841
-8.5	8.5	0.00601049
-8	8.5	0.00831659
-7.5	8.5	0.0108481
-7	8.5	0.0136369
-6.5	8.5	0.0167025
-6	8.5	0.0200488
-5.5	8.5	0.0236609
-5	8.5	0.0275026
-4.5	8.5	0.031515
-4	8.5	0.0356156
-3.5	8.5	0.0397009
-3	8.5	0.0436499
-2.5	8.5	0.0473303
-2	8.5	0.0506072
-1.5	8.5	0.0533521
-1	8.5	0.0554524
-0.5	8.5	0.0568199
0	8.5	0.0573971
0.5	8.5	0.0571622
1	8.5	0.0561299
1.5	8.5	0.0543501
2	8.5	0.0519042
2.5	8.5	0.0488985
3	8.5	0.0454556
3.5	8.5	0.0417052
4	8.5	0.0377752
4.5	8.5	0.0337829
5	8.5	0.0298293
5.5	8.5	0.0259947
6	8.5	0.0223369
6.5	8.5	0.0188915
7	8.5	0.0156731
7.5	8.5	0.0126779
8	8.5	0.00988667
8.5	8.5	0.00726771
9	8.5	0.00477972
9.5	8.5	0.00237463
10	8.5	0
-10	9	0
-9.5	9	0.001274
-9	9	0.00260291
-8.5	9	0.00402029
-8	9	0.00555684
-7.5	9	0.00723871
-7	9	0.00908571
-6.5	9	0.0111093
-6	9	0.0133108
-5.5	9	0.0156792
-5	9	0.0181899
-4.5	9	0.0208038
-4	9	0.0234675
-3.5	9	0.026114
-3	9	0.0286663
-2.5	9	0.0310406
-2	9	0.0331518
-1.5	9	0.0349189
-1	9	0.0362713
-0.5	9	0.0371535
0	9	0.0375294
0.5	9	0.0373851
1	9	0.0367295
1.5	9	0.0355939
2	9	0.034029
2.5	9	0.0321011
3	9	0.0298873
3.5	9	0.0274691
4	9	0.0249274
4.5	9	0.0223369
5	9	0.0197626
5.5	9	0.0172566
6	9	0.0148573
6.5	9	0.0125887
7	9	0.0104618
7.5	9	0.00847533
8	9	0.00661792
8.5	9	0.00486993
9	9	0.00320526
9.5	9	0.00159318
10	9	0
-10	9.5	0
-9.5	9.5	0.000640578
-9	9.5	0.0013083
-8.5	9.5	0.00201959
-8	9.5	0.00278937
-7.5	9.5	0.0036303
-7	9.5	0.00455183
-6.5	9.5	0.00555928
-6	9.5	0.00665285
-5.5	9.5	0.00782679
-5	9.5	0.00906865
-4.5	9.5	0.010359
-4	9.5	0.0116714
-3.5	9.5	0.0129732
-3	9.5	0.0142268
-2.5	9.5	0.0153916
-2	9.5	0.0164264
-1.5	9.5	0.0172921
-1	9.5	0.0179547
-0.5	9.5	0.0183873
0	9.5	0.0185726
0.5	9.5	0.0185037
1	9.5	0.018185
1.5	9.5	0.0176314
2	9.5	0.0168674
2.5	9.5	0.0159247
3	9.5	0.0148406
3.5	9.5	0.0136544
4	9.5	0.0124053
4.5	9.5	0.0111297
5	9.5	0.0098593
5.5	9.5	0.00861986
6	9.5	0.00743041
6.5	9.5	0.00630316
7	9.5	0.00524381
7.5	9.5	0.00425217
8	9.5	0.00332299
8.5	9.5	0.00244689
9	9.5	0.00161125
9.5	9.5	0.000801109
10	9.5	0
-10	10	0
-9.5	10	0
-9	10	0
-8.5	10	0
-8	10	0
-7.5	10	0
-7	10	0
-6.5	10	0
-6	10	0
-5.5	10	0
-5	10	0
-4.5	10	0
-4	10	0
-3.5	10	0
-3	10	0
-2.5	10	0
-2	10	0
-1.5	10	0
-1	10	0
-0.5	10	0
0	10	0
0.5	10	0
1	10	0
1.5	10	0
2	10	0
2.5	10	0
3	10	0
3.5	10	0
4	10	0
4.5	10	0
5	10	0
5.5	10	0
6	10	0
6.5	10	0
7	10	0
7.5	10	0
8	10	0
8.5	10	0
9	10	0
9.5	10	0
10	10	0
